item_id,rating,rated_at,mode,round
4ca1865b3238,1,2026-08-27T08:01:57,blind,5
833834ae158e,3,2026-08-27T08:02:10,blind,5
0e74f8566caf,2,2026-08-27T08:03:00,blind,5
59fefb73466f,3,2026-08-27T08:03:11,blind,5
55cfc812797c,2,2026-08-27T08:03:19,blind,5
628a917bf44c,2,2026-08-27T08:03:33,blind,5
43a9ff6ee766,3,2026-08-27T08:03:40,blind,5
ff2dcc8703e2,4,2026-08-27T08:03:49,blind,5
d5f3521e400d,2,2026-08-27T08:03:57,blind,5
dbad8a7b9b70,2,2026-08-27T08:04:09,blind,5
ce3c87aa4f3c,3,2026-08-27T08:04:31,blind,5
74587d0757d0,4,2026-08-27T08:04:36,blind,5
a8ad0e7dae21,3,2026-08-27T08:04:48,blind,5
49c987c655df,5,2026-08-27T08:04:58,blind,5
213d999dda27,2,2026-08-27T08:05:03,blind,5
017360f628bd,3,2026-08-27T08:05:09,blind,5
197ca5150c49,4,2026-08-27T08:05:18,blind,5
7cb0ad615663,5,2026-08-27T08:06:01,blind,5
82f0ab8dfa63,4,2026-08-28T14:14:10,blind,6
d4cb3ffaf9bd,3,2026-08-28T14:14:18,blind,6
8f33acefbd3f,2,2026-08-28T14:14:33,blind,6
660298d18512,3,2026-08-28T14:14:51,blind,6
4b0f7927273e,1,2026-08-28T14:15:00,blind,6
8022df13ae48,2,2026-08-28T14:15:05,blind,6
488cfa0e5903,3,2026-08-28T14:15:11,blind,6
554805054d6a,3,2026-08-28T14:15:23,blind,6
5856fad96350,4,2026-08-28T14:16:09,blind,6
f18546535ef3,2,2026-08-28T14:16:15,blind,6
2e444504bf53,2,2026-08-28T14:16:25,blind,6
1616b2175e35,4,2026-08-28T14:16:32,blind,6
b819eb7cecaf,3,2026-08-28T14:16:46,blind,6
ab28f4d15734,3,2026-08-28T14:17:02,blind,6
c6db6c0d11e2,3,2026-08-28T14:17:11,blind,6
ba144060b77e,1,2026-08-28T14:17:19,blind,6
e88c303b88ab,3,2026-08-28T14:17:30,blind,6
95b4ed3accc1,4,2026-08-28T14:17:42,blind,6
78081103bb97,4,2026-08-28T14:18:13,blind,6
97fd1ad747e4,2,2026-08-28T14:18:20,blind,6
a43d41db6f72,2,2026-08-28T14:18:31,blind,6
25613e6f49b4,4,2026-08-28T14:18:39,blind,6
4826872815b7,1,2026-08-28T14:19:00,blind,6
6f5cf6e298d3,2,2026-08-28T14:19:10,blind,6
13018374004c,4,2026-08-28T14:19:16,blind,6
7f473f80f90e,1,2026-08-28T14:19:21,blind,6
86ed31935e9c,3,2026-08-28T14:19:27,blind,6
444f6e49ac9c,3,2026-08-28T14:19:35,blind,6
064bf484baf9,2,2026-08-28T14:19:42,blind,6
350daa799cbe,4,2026-08-28T14:19:51,blind,6
1f64f7f73c7e,3,2026-08-28T14:20:00,blind,6
ad4e0e5bb3c9,2,2026-08-28T14:20:27,blind,6
34be3ef4e7cd,2,2026-08-28T14:20:31,blind,6
a3bdee821ad0,4,2026-08-28T14:20:40,blind,6
0f65516a9e42,3,2026-08-28T14:20:50,blind,6
29e5ef6d158d,2,2026-08-28T14:21:00,blind,6
c2e530f87652,1,2026-08-28T14:21:06,blind,6
ad23799ae2d6,2,2026-08-28T14:21:20,blind,6
f697d598afdd,4,2026-08-28T14:21:29,blind,6
0e18339b1b93,2,2026-08-28T14:21:32,blind,6
c561d154650f,2,2026-08-28T14:21:41,blind,6
594c9941ba67,3,2026-08-28T14:21:54,blind,6
2594ba4d7e67,2,2026-08-28T14:21:59,blind,6
ea788f3e5b0f,2,2026-08-28T14:22:04,blind,6
4c51c926908d,2,2026-08-28T14:22:10,blind,6
240a93be3cbd,3,2026-08-28T14:22:19,blind,6
b4cad4fb306f,4,2026-08-28T14:22:29,blind,6
61e4ad00d1fe,3,2026-08-28T14:22:55,blind,6
7a5a1c033ded,4,2026-08-28T14:23:00,blind,6
13018c05100b,4,2026-08-28T14:23:07,blind,6
b1b5837de844,4,2026-08-28T14:23:14,blind,6
81ee47e3552a,3,2026-08-28T14:23:28,blind,6
776709278897,1,2026-08-28T14:23:35,blind,6
f51dea93cb0d,4,2026-08-28T14:23:41,blind,6
76db57751a91,2,2026-08-28T14:23:49,blind,6
982ec467ded5,2,2026-08-28T14:23:54,blind,6
9107b8a6f935,4,2026-08-28T14:24:16,blind,6
9049a425edb8,4,2026-08-28T14:24:23,blind,6
8765a1e1027e,1,2026-08-28T14:24:35,blind,6
0d339385af48,3,2026-08-29T13:37:43,blind,7
76da6a06f14a,3,2026-08-29T13:38:09,blind,7
6f17db22e092,2,2026-08-29T13:38:22,blind,7
546beeef664c,2,2026-08-29T13:38:38,blind,7
a0471e664340,3,2026-08-29T13:38:45,blind,7
31cb37f195a9,3,2026-08-29T13:38:55,blind,7
656bfe0ef044,2,2026-08-29T13:39:01,blind,7
af10e90f07a8,3,2026-08-29T13:39:10,blind,7
d9bef799f945,4,2026-08-29T13:39:19,blind,7
fc06eedf399b,4,2026-08-29T13:43:46,blind,7
7d262c53b567,4,2026-08-29T13:44:00,blind,7
4365b835dd95,3,2026-08-29T13:44:06,blind,7
904041980ed7,3,2026-08-29T13:44:13,blind,7
209f734e85dc,3,2026-08-29T13:44:25,blind,7
e9e562386ba0,4,2026-08-29T13:44:31,blind,7
46551c90dd84,4,2026-08-29T13:44:39,blind,7
12072abb12b0,1,2026-08-29T13:44:49,blind,7
5f95a351d510,2,2026-08-29T13:44:57,blind,7
1a23438baa7c,1,2026-08-29T13:45:03,blind,7
78cf3f82f9e1,2,2026-08-29T13:45:11,blind,7
a9a59de53b97,3,2026-08-29T13:45:18,blind,7
8c7f02acbdaa,3,2026-08-29T13:45:28,blind,7
42a55383df82,2,2026-08-29T13:45:38,blind,7
757290724266,3,2026-08-29T13:45:46,blind,7
e39f34e2fd1c,3,2026-08-29T13:45:49,blind,7
49a5bd38fc16,2,2026-08-29T13:45:55,blind,7
aebc85d36e58,3,2026-08-29T13:46:00,blind,7
84195a023f69,1,2026-08-29T13:46:10,blind,7
367c06e26bb8,3,2026-08-29T13:46:15,blind,7
5e63812fc4f4,2,2026-08-29T13:46:23,blind,7
64bcf6c04ac0,4,2026-08-29T13:46:29,blind,7
0b19c383490d,2,2026-08-29T13:46:40,blind,7
e50c8bae71e6,2,2026-08-29T13:46:50,blind,7
feeed5864cf6,2,2026-08-29T13:47:03,blind,7
ce7ef5fe1789,3,2026-08-29T13:47:07,blind,7
497131741bb3,3,2026-08-29T13:47:11,blind,7
2eff464e2cc7,2,2026-08-29T13:47:15,blind,7
d72d3c6deeba,1,2026-08-29T13:47:22,blind,7
75ee62e53f68,1,2026-08-29T13:47:27,blind,7
272f918cff14,1,2026-08-29T13:47:33,blind,7
ed8c1d72b709,2,2026-08-29T13:47:38,blind,7
22f2a545eaeb,3,2026-08-29T13:50:19,blind,8
ac2b7fb9ec65,4,2026-08-29T13:50:30,blind,8
209669b9a9b0,4,2026-08-29T13:50:43,blind,8
92826b79c591,3,2026-08-29T13:50:54,blind,8
26a14feb8f60,2,2026-08-29T13:50:57,blind,8
2c8baa1e32b1,1,2026-08-29T13:51:02,blind,8
5df1f54221b8,1,2026-08-29T13:51:06,blind,8
c981fc60632c,1,2026-08-29T13:51:14,blind,8
bcec5ffa7cfa,2,2026-08-29T13:51:30,blind,8
f5bd88faa5b3,2,2026-08-29T13:51:43,blind,8
b25b928cdda8,2,2026-08-29T13:51:47,blind,8
c5be5b37212a,2,2026-08-29T13:51:56,blind,8
2896be6fd382,2,2026-08-29T13:52:04,blind,8
29631fc5ac9a,3,2026-08-29T13:52:09,blind,8
ba414ced76d5,3,2026-08-29T13:52:17,blind,8
4070d1c7d3fb,4,2026-08-29T13:52:38,blind,8
0b9cc1b1fcd8,1,2026-08-29T13:52:50,blind,8
694b4000f0a3,3,2026-08-29T13:53:04,blind,8
70f4f69d7e9b,3,2026-08-29T13:53:11,blind,8
73650898dc5f,2,2026-08-29T13:53:15,blind,8
ea35afad0ded,1,2026-08-29T13:53:26,blind,8
5a12596abf82,2,2026-08-29T13:53:31,blind,8
b4d85fa2fed0,4,2026-08-29T13:53:38,blind,8
1232eeb0fee6,1,2026-08-29T13:53:55,blind,8
1639b409501a,1,2026-08-29T13:54:03,blind,8
b15dd0b44f8a,2,2026-08-29T13:54:07,blind,8
363424e520ff,3,2026-08-29T13:54:14,blind,8
ee486fb7302a,1,2026-08-29T13:54:33,blind,8
c70499db790d,3,2026-08-29T13:54:40,blind,8
25482f22e966,5,2026-08-29T13:54:53,blind,8
703a94a98d7b,2,2026-08-29T13:55:01,blind,8
cf00c9f48a15,3,2026-08-29T13:55:06,blind,8
b3acbbaae8d0,1,2026-08-29T13:55:18,blind,8
079fdf5abcd3,2,2026-08-29T13:55:29,blind,8
47ec1f84c250,2,2026-08-29T13:55:52,blind,8
e8037bb0c143,5,2026-08-29T13:55:59,blind,8
03407888a906,2,2026-08-29T13:56:35,blind,8
8f05b6d79ec4,3,2026-08-29T13:56:39,blind,8
149bc0a482ef,2,2026-08-29T13:56:44,blind,8
cf278a78e5fe,4,2026-08-29T13:56:52,blind,8
1b9e5936bba9,4,2026-08-29T13:57:03,blind,8
748939c0e8e5,3,2026-08-29T13:57:07,blind,8
37527cce02d1,3,2026-08-29T13:57:10,blind,8
5f4a7aaa57a8,5,2026-08-29T13:58:30,blind,8
eb681e0389d6,3,2026-08-29T13:58:34,blind,8
a1dc8c1c9b4e,2,2026-08-29T13:58:58,blind,8
808d8953e00d,3,2026-08-29T13:59:11,blind,8
3252edcf1b97,5,2026-08-29T13:59:44,blind,8
c00547056965,4,2026-08-29T13:59:51,blind,8
525dcc91964b,4,2026-08-29T14:00:06,blind,8
d1f752f89e79,2,2026-08-29T14:00:17,blind,8
efadb5370805,4,2026-08-29T14:00:24,blind,8
256e4a281288,4,2026-08-29T14:00:33,blind,8
e8b267c9f088,3,2026-08-29T14:00:41,blind,8
1db6eaca9f3f,3,2026-08-29T14:00:50,blind,8
4cb57d058251,3,2026-08-29T14:01:02,blind,8
a16387391321,5,2026-08-29T14:01:19,blind,8
fa7bdaa5165d,3,2026-08-29T14:01:35,blind,8
55de89c7373a,3,2026-08-29T14:01:51,blind,8
05c3f55743e4,3,2026-08-29T14:02:10,blind,8
0ad62e5a6500,2,2026-08-29T14:02:20,blind,8
06f9599fcbce,4,2026-08-29T14:02:30,blind,8
d029d4e6e0c6,1,2026-08-29T14:02:38,blind,8
336198927079,2,2026-08-29T14:02:45,blind,8
8cefd5bf3984,4,2026-08-29T14:03:08,blind,8
3c74dd2c5ab8,4,2026-08-29T14:03:33,blind,8
9f60b18299b0,4,2026-08-29T14:03:42,blind,8
4aedd5a5da89,1,2026-08-29T14:03:50,blind,8
575959edc475,1,2026-08-29T14:04:00,blind,8
63da6a365f55,2,2026-08-29T14:04:05,blind,8
791f934c22f0,3,2026-08-29T14:04:09,blind,8
23605e453dd0,4,2026-08-29T14:04:29,blind,8
de03f6204b4c,4,2026-08-29T14:04:39,blind,8
de02dc4ba2d0,3,2026-08-29T14:04:50,blind,8
8023d1d04230,2,2026-08-29T14:05:03,blind,8
b53d2e86c602,3,2026-08-29T14:05:11,blind,8
ec4790d089a4,3,2026-08-29T14:05:29,blind,8
c6319f5b1b77,4,2026-08-29T14:05:42,blind,8
2e7809e1bd72,3,2026-08-29T14:05:53,blind,8
59ebe005177d,4,2026-08-29T14:06:00,blind,8
17ff66bb0680,1,2026-08-29T14:06:05,blind,8
7a78a49ed2a1,2,2026-08-29T14:06:12,blind,8
dde7499a7376,3,2026-08-29T14:06:23,blind,8
dfb9fd720e91,2,2026-08-29T14:06:36,blind,8
559c1c91e05e,3,2026-08-29T14:06:43,blind,8
ef9e10495371,2,2026-08-29T14:06:52,blind,8
c6bb41ea8806,2,2026-08-29T14:07:02,blind,8
631a079f126c,3,2026-08-29T14:07:12,blind,8
81767a437caf,3,2026-08-29T14:07:23,blind,8
a82164c5060a,1,2026-08-29T14:07:31,blind,8
c2ea1a383bdf,2,2026-08-29T14:07:36,blind,8
bfcb960ba013,2,2026-08-29T14:08:38,blind,8
dfef14982c80,4,2026-08-29T14:08:47,blind,8
5c6aee733b8c,4,2026-08-29T14:09:00,blind,8
5d9e0e24d4eb,1,2026-08-29T14:09:15,blind,8
fa2636be1381,1,2026-08-29T14:09:21,blind,8
0a6be4bd5251,3,2026-08-29T14:09:31,blind,8
cc1f0cc51e5c,2,2026-08-29T14:09:51,blind,8
df37905c58c4,2,2026-08-29T14:10:15,blind,8
939c6ca21c03,3,2026-08-29T14:10:39,blind,8
871aa3cd4da6,3,2026-08-29T14:24:31,blind,9
764a4b476f01,3,2026-08-29T14:24:37,blind,9
8279e833f9fa,1,2026-08-29T14:24:50,blind,9
ff48261aac2c,4,2026-08-29T14:25:02,blind,9
8cb324e1c953,3,2026-08-29T14:25:13,blind,9
c302ae8cc8c2,1,2026-08-29T14:25:22,blind,9
a0e089d6cb19,2,2026-08-29T14:25:29,blind,9
1904f901b36f,3,2026-08-29T14:25:45,blind,9
e81c660c73fc,4,2026-08-29T14:25:58,blind,9
db2fbd299de6,1,2026-08-29T14:26:02,blind,9
239dc3b8a911,3,2026-08-29T14:26:16,blind,9
3b6b39cb9585,3,2026-08-29T14:26:26,blind,9
b3f27effa6f8,4,2026-08-29T14:26:37,blind,9
a3678c31addf,3,2026-08-29T14:26:49,blind,9
d070656184b1,4,2026-08-29T14:27:07,blind,9
56c6fa432ffa,1,2026-08-29T14:27:10,blind,9
d51c73c2a292,1,2026-08-29T14:27:18,blind,9
3738ee0ee331,1,2026-08-29T14:27:26,blind,9
b0dab8603e7b,3,2026-08-29T14:27:33,blind,9
5a3609b68017,2,2026-08-29T14:27:43,blind,9
e69ad936cf9f,2,2026-08-29T14:28:05,blind,9
d42987d703bd,2,2026-08-29T14:28:11,blind,9
8be72aca503f,3,2026-08-29T14:28:19,blind,9
13c0384f0543,1,2026-08-29T14:28:30,blind,9
0e0876072f08,1,2026-08-29T14:28:37,blind,9
347e162031db,2,2026-08-29T14:28:43,blind,9
bc6c2ff14d0d,1,2026-08-29T14:28:53,blind,9
e769fec0dfad,3,2026-08-29T14:29:01,blind,9
088baa036c14,1,2026-08-29T14:29:15,blind,9
f94304f699b9,1,2026-08-29T14:29:22,blind,9
39cfc2e4e977,3,2026-08-29T14:29:31,blind,9
76c7954e6bdc,1,2026-08-29T14:29:38,blind,9
5fee8fd4634b,3,2026-08-29T14:29:53,blind,9
c5d5cf9e8543,2,2026-08-29T14:29:57,blind,9
9295d3657744,2,2026-08-29T14:30:12,blind,9
a3dda6be2924,1,2026-08-29T14:30:32,blind,9
64653c179575,2,2026-08-29T14:30:43,blind,9
d841d9e1381e,1,2026-08-29T14:30:59,blind,9
2c5c13db5239,2,2026-08-29T14:31:29,blind,9
2a01476dbb26,1,2026-08-29T14:31:34,blind,9
0a5f19d17d8e,3,2026-08-29T14:31:43,blind,9
e2538bed99d7,2,2026-08-29T14:38:08,blind,9
59dbe8dca3a8,2,2026-08-30T14:29:06,blind,10
6ea39c40e5ef,2,2026-08-30T14:29:15,blind,10
9a1dcb0b7d45,1,2026-08-30T14:29:25,blind,10
a91feed42283,1,2026-08-30T14:29:30,blind,10
f735df44a7bd,3,2026-08-30T14:29:35,blind,10
921f104298ec,1,2026-08-30T14:29:46,blind,10
96b329f2cc2d,4,2026-08-30T14:29:53,blind,10
473adaf80b53,3,2026-08-30T14:30:04,blind,10
55bffd4ccf22,3,2026-08-30T14:30:08,blind,10
5f7c65595ad1,3,2026-08-30T14:30:21,blind,10
bdd8b385a28b,5,2026-08-30T14:30:27,blind,10
edb2f4591638,3,2026-08-30T14:30:35,blind,10
e9e50e995284,2,2026-08-30T14:30:41,blind,10
4efa6787fd0e,2,2026-08-30T14:30:59,blind,10
3751bc791e98,1,2026-08-30T14:31:03,blind,10
d99ac5af14c3,3,2026-08-30T14:31:16,blind,10
91ac150a9648,2,2026-08-30T14:31:23,blind,10
37a12cbd6d90,1,2026-08-30T14:31:30,blind,10
21fda0342295,4,2026-08-30T14:31:36,blind,10
05d2b39d3863,1,2026-08-30T14:31:48,blind,10
0d27ba638fef,2,2026-08-30T14:31:59,blind,10
e1c1fb0e105f,3,2026-08-30T14:32:10,blind,10
1b7ce4a4ee7d,5,2026-08-30T14:32:49,blind,10
59114fa6c0fc,3,2026-08-30T14:32:57,blind,10
9ae92fd8a3b8,3,2026-08-30T14:33:15,blind,10
c45f417771b3,4,2026-08-30T14:33:25,blind,10
2f502933d259,3,2026-08-30T14:33:31,blind,10
1c3e21f12027,4,2026-08-30T14:33:42,blind,10
af9965192482,2,2026-08-30T14:33:49,blind,10
84eaa525fc4a,2,2026-08-30T14:34:02,blind,10
f4286ef2726c,4,2026-08-30T14:34:10,blind,10
369754cd56e8,1,2026-08-30T14:34:21,blind,10
0b539fa3cdff,1,2026-08-30T14:34:33,blind,10
7964c9a38dad,2,2026-08-30T14:34:38,blind,10
53a0f4c027b4,3,2026-08-30T14:34:48,blind,10
ed8584dcddea,1,2026-08-30T14:34:55,blind,10
09568bd1ad50,1,2026-08-30T14:35:01,blind,10
8b0bbcdb8fee,3,2026-08-30T14:35:08,blind,10
89265c95c1c0,4,2026-08-30T14:35:20,blind,10
7192fd28c0d3,3,2026-08-30T14:35:28,blind,10
ed1e480de453,3,2026-08-30T14:35:33,blind,10
0cab6dac79c3,3,2026-08-30T14:35:43,blind,10
c2fcdaaffc6d,3,2026-08-30T14:35:53,blind,10
41e08a621711,2,2026-08-30T14:36:01,blind,10
0590e9e2cd8c,2,2026-08-30T14:36:15,blind,10
dad8cc5972b0,4,2026-08-30T14:36:32,blind,10
278fdc50dbfa,3,2026-08-30T14:36:40,blind,10
408fdd48dd43,1,2026-08-30T14:36:47,blind,10
4a01eaa718be,4,2026-08-30T14:36:55,blind,10
1693d9ec199a,2,2026-08-30T14:37:08,blind,10
d14e2eff4593,3,2026-08-30T14:37:11,blind,10
0b9a854a2979,2,2026-08-30T14:37:23,blind,10
2601f2765321,3,2026-08-30T14:37:31,blind,10
3460c48bddfc,2,2026-08-30T14:37:47,blind,10
4f296b691d45,3,2026-08-30T14:37:56,blind,10
d09575ee0d31,1,2026-08-30T14:38:02,blind,10
00c1350256d8,3,2026-08-30T14:38:08,blind,10
d2106ba7946d,3,2026-08-30T14:38:21,blind,10
bf27fc7285bf,2,2026-08-30T14:41:11,blind,11
315e2e270696,3,2026-08-30T14:41:34,blind,11
a06c93bb18f3,3,2026-08-30T14:41:44,blind,11
9c55e0b08c53,3,2026-08-30T14:41:56,blind,11
c1c2c3b61027,2,2026-08-30T14:42:07,blind,11
7afd143c3cb8,4,2026-08-30T14:42:15,blind,11
33db28d3ea43,3,2026-08-30T14:42:37,blind,11
8c67372ec780,3,2026-08-30T14:42:46,blind,11
5fc9b69512d2,3,2026-08-30T14:43:03,blind,11
6a76a83527b5,4,2026-08-30T14:43:10,blind,11
e42b751c49dc,5,2026-08-30T14:43:23,blind,11
a999c4b29ff5,2,2026-08-30T14:43:27,blind,11
9bae6583fd6f,3,2026-08-30T14:43:36,blind,11
830c1b9839ea,3,2026-08-30T14:43:42,blind,11
f2662a40c04f,2,2026-08-30T14:43:53,blind,11
8fca6a632589,4,2026-08-30T14:44:01,blind,11
28ca9161e0ce,2,2026-08-30T14:44:18,blind,11
78fe2837e62e,4,2026-08-30T14:44:25,blind,11
e92560fe9bf8,2,2026-08-30T14:44:37,blind,11
c9a0564a8aa6,3,2026-08-30T14:44:47,blind,11
2c828553a80a,2,2026-08-30T14:45:02,blind,11
067a0ce6e19f,5,2026-08-30T14:45:07,blind,11
85011abee769,2,2026-08-30T14:45:17,blind,11
8f770a70c379,2,2026-08-30T14:45:25,blind,11
5b00ba3e5fda,4,2026-08-30T14:45:29,blind,11
f104ae41e408,5,2026-08-30T14:45:40,blind,11
74ba136da5bb,4,2026-08-30T14:45:56,blind,11
9526c315036b,4,2026-08-30T14:46:04,blind,11
8145dbbe6fc1,4,2026-08-30T14:46:09,blind,11
96f6cc68d324,1,2026-08-30T14:46:13,blind,11
d0446de6684a,3,2026-08-30T14:46:19,blind,11
d426f566e7d0,2,2026-08-30T14:46:30,blind,11
f31d4e0a2501,2,2026-08-30T14:46:39,blind,11
9b0f579642e7,2,2026-08-30T14:46:51,blind,11
edaacdd1e6d5,4,2026-08-30T14:46:58,blind,11
791ddffca011,1,2026-08-30T14:47:10,blind,11
315a48f59e90,1,2026-08-30T14:47:24,blind,11
3cd5ab878ea2,1,2026-08-30T14:47:29,blind,11
e62effbb4dbf,3,2026-08-30T14:47:37,blind,11
cb5be9f1ebf5,4,2026-08-30T14:47:47,blind,11
0ec74fefafb7,3,2026-08-30T14:47:57,blind,11
7451210195a2,2,2026-08-30T14:48:05,blind,11
86370e90c906,3,2026-08-30T14:48:23,blind,11
1b2e8b89075e,1,2026-08-30T14:48:34,blind,11
e2c86f1e9a8a,2,2026-08-30T14:48:43,blind,11
d0869055259b,1,2026-08-30T14:48:49,blind,11
4e887ec8c93d,2,2026-08-30T14:48:59,blind,11
0204dcd6030d,1,2026-08-30T14:49:07,blind,11
7d342fa79cff,2,2026-08-30T14:49:17,blind,11
3dd81be7a0a9,1,2026-08-30T14:49:21,blind,11
0a9542429dc7,2,2026-08-30T14:49:27,blind,11
9812a9e515b7,2,2026-08-30T14:49:36,blind,11
c1eeefb85a8b,1,2026-08-30T14:49:43,blind,11
76e0c6d7e9a7,2,2026-08-30T14:49:49,blind,11
11928c2aefad,3,2026-08-30T14:50:08,blind,11
93dfb0a8d593,2,2026-08-30T14:50:22,blind,11
44d693466c98,5,2026-08-30T14:50:32,blind,11
5e8d38dfb587,1,2026-08-30T14:50:39,blind,11
bc99929de5dc,3,2026-08-30T14:50:45,blind,11
fce70281d269,3,2026-08-30T14:50:51,blind,11
3eed3feff473,3,2026-08-30T14:50:57,blind,11
476ccde506b0,2,2026-08-30T14:51:11,blind,11
2b058e133bac,1,2026-08-30T14:51:18,blind,11
11fa552942af,2,2026-08-30T14:51:39,blind,11
1a87c0e71693,3,2026-08-30T14:51:54,blind,11
00ec6f8e906d,1,2026-08-30T14:51:58,blind,11
cc82ed2e3335,2,2026-08-30T14:52:05,blind,11
865ef87cbf45,4,2026-08-30T14:52:14,blind,11
f367ae17fd86,2,2026-08-30T14:52:27,blind,11
18c31e8bb833,2,2026-08-30T14:52:36,blind,11
523e146a5f88,3,2026-08-30T14:52:41,blind,11
729b7c11c995,4,2026-08-30T14:53:12,blind,11
84d6dd8b5230,2,2026-08-30T14:53:16,blind,11
bfe8566d771b,3,2026-08-30T14:53:21,blind,11
1bb9612b52a8,3,2026-08-30T14:53:25,blind,11
3ae084cd9dc2,3,2026-08-30T14:53:30,blind,11
ebc09c48c7c6,2,2026-08-30T14:53:37,blind,11
3cc92e4cb65c,1,2026-08-30T14:53:41,blind,11
b473ab88abe9,3,2026-08-30T14:53:48,blind,11
309b1b814933,2,2026-08-30T14:53:53,blind,11
1ffeeb44fbf4,2,2026-08-30T14:53:58,blind,11
cad2b6eadad8,1,2026-08-30T14:54:02,blind,11
62b0dea4ed34,1,2026-08-30T14:54:13,blind,11
7a95fe6d0aeb,1,2026-08-30T14:54:23,blind,11
ad4a4f74b93b,4,2026-08-30T14:54:29,blind,11
7940c2431c2c,2,2026-08-30T14:54:32,blind,11
5021c8eb935b,3,2026-08-30T14:54:37,blind,11
1dd30efea19e,3,2026-08-30T14:54:44,blind,11
3d81d7b89f1e,3,2026-08-30T14:55:08,blind,11
5f471a1fa5f9,3,2026-08-30T14:55:13,blind,11
fa2c1b6f42b2,2,2026-08-30T14:55:22,blind,11
1fe0fdc2321b,4,2026-08-30T14:55:34,blind,11
a7a8b9c66349,2,2026-08-30T14:55:48,blind,11
4e018f1c7bc5,1,2026-08-30T14:55:53,blind,11
732ee3dd27e4,4,2026-08-30T14:55:58,blind,11
97f64d0bc8f4,4,2026-08-30T14:56:02,blind,11
c5fd9295ab6d,1,2026-08-30T14:56:06,blind,11
840ae3d584b9,4,2026-08-30T14:56:14,blind,11
b729d0f367fa,4,2026-08-30T14:56:23,blind,11
7a31bba05f69,3,2026-08-30T14:56:27,blind,11
cb1e855ba339,2,2026-08-30T14:58:27,blind,12
19d6f9054e10,1,2026-08-30T14:58:34,blind,12
5fff7f1ccf0e,5,2026-08-30T14:58:41,blind,12
ddd96cb8d442,5,2026-08-30T14:58:50,blind,12
33994062bb66,2,2026-08-30T14:58:55,blind,12
16d0c0ea61d6,1,2026-08-30T14:59:01,blind,12
615317b2d532,2,2026-08-30T14:59:05,blind,12
9a1e132dc331,2,2026-08-30T14:59:11,blind,12
3c91f560c059,2,2026-08-30T14:59:16,blind,12
160ed064f809,2,2026-08-30T14:59:23,blind,12
67ab2ee07862,3,2026-08-30T14:59:31,blind,12
a51d73ce3a84,2,2026-08-30T14:59:38,blind,12
8396282005f8,4,2026-08-30T14:59:43,blind,12
dc7766f71f56,2,2026-08-30T14:59:47,blind,12
da3c9973e0e9,5,2026-08-30T14:59:54,blind,12
b9d14fbd399c,5,2026-08-30T15:00:07,blind,12
14ad8169e88e,2,2026-08-30T15:00:12,blind,12
0a9bff40ded8,4,2026-08-30T15:00:18,blind,12
ce2ea05178fd,4,2026-08-30T15:00:28,blind,12
46e5ef732ca3,5,2026-08-30T15:00:38,blind,12
0fa9a5db3566,3,2026-08-30T15:00:43,blind,12
2066f4da7c0b,4,2026-08-30T15:00:49,blind,12
134a489f1ad7,4,2026-08-30T15:01:00,blind,12
05a6afe73b39,2,2026-08-30T15:01:16,blind,12
f4dea83234b8,5,2026-08-30T15:01:24,blind,12
05753564fd79,4,2026-08-30T15:01:34,blind,12
7236dde114b8,2,2026-08-30T15:01:46,blind,12
121542666645,4,2026-08-30T15:01:51,blind,12
ff691cd9fa2c,1,2026-08-30T15:01:57,blind,12
18719a57073b,4,2026-08-30T15:02:02,blind,12
d7461c59ee1d,3,2026-08-30T15:02:13,blind,12
149f2b97ba14,2,2026-08-30T15:02:21,blind,12
5dd4fbd2e1d1,3,2026-08-30T15:02:25,blind,12
4178ca1311e6,2,2026-08-30T15:02:28,blind,12
460f29d8a8fd,4,2026-08-30T15:02:32,blind,12
00279ee55887,5,2026-08-30T15:02:40,blind,12
af62a6f20994,5,2026-08-30T15:02:46,blind,12
6e4c67191044,5,2026-08-30T15:02:53,blind,12
a8cc435b859e,5,2026-08-30T15:03:00,blind,12
844bba951e48,3,2026-08-30T15:03:11,blind,12
e1ef76346ac9,2,2026-08-30T15:03:21,blind,12
b50d3e7742c0,2,2026-08-30T15:03:35,blind,12
edcde7ddaee4,4,2026-08-30T15:03:38,blind,12
df70c76da102,2,2026-08-30T15:03:43,blind,12
f4db408c5bb1,5,2026-08-30T15:03:49,blind,12
005cd0406e72,2,2026-08-30T15:03:56,blind,12
db4a42f80ca4,2,2026-08-30T15:04:04,blind,12
02ff57443f02,2,2026-08-30T15:04:11,blind,12
50a6e8c41af4,1,2026-08-30T15:04:14,blind,12
4e0946ed3200,3,2026-08-30T15:04:19,blind,12
f2c2a830d487,2,2026-08-30T15:04:29,blind,12
e3d171d5d2fd,2,2026-08-30T15:04:33,blind,12
4bddd6af6938,4,2026-08-30T15:04:39,blind,12
305e0c3b1f01,2,2026-08-30T15:04:47,blind,12
2ebadc619970,2,2026-08-30T15:05:00,blind,12
a0fd2e14e160,4,2026-08-30T15:05:13,blind,12
a28c10429c86,2,2026-08-30T15:05:15,blind,12
1af0e0cdef92,5,2026-08-30T15:05:23,blind,12
b8635d8b4d79,5,2026-08-30T15:05:34,blind,12
6d573c77e19a,4,2026-08-30T15:05:41,blind,12
d9284f635178,2,2026-08-30T15:05:46,blind,12
6cf3a7038373,3,2026-08-30T15:05:53,blind,12
